DPU Throughput
timestamp,FPS

DDR Bandwidth
timestamp,DDRC_PORT_S1_Read,DDRC_PORT_S1_Write,DDRC_PORT_S2_Read,DDRC_PORT_S2_Write,DDRC_PORT_S3_Read,DDRC_PORT_S3_Write,DDRC_PORT_S4_Read,DDRC_PORT_S4_Write,DDRC_PORT_S5_Read,DDRC_PORT_S5_Write,
448847738.80,5.09,0.28,5.44,7.07,454.66,0,0,0,0,0,
448847736.78,5.28,0.29,4.42,4.26,454.66,0,0,0,0,0,
448847734.77,4.45,0.45,5.89,4.96,454.66,0,0,0,0,0,
448847732.75,6.78,0.32,4.38,6.02,454.71,0,0,0,0,0,
448847730.73,4.32,0.26,6.62,6.37,454.78,0,0,0,0,0,
448847728.72,5.6,0.28,4.9,4.29,454.66,0,0,0,0,0,
448847726.70,5.57,0.42,4.48,4.54,454.78,0,0,0,0,0,
448847724.69,5.22,0.24,5.76,6.05,368.38,0,0,0,0,0,
448847722.67,6.37,0.4,4.45,4.45,439.71,0,0,0,0,0,
448847720.66,5.79,0.28,4.42,3.74,454.73,0,0,0,0,0,
448847718.64,5.98,0.26,5.31,6.85,454.66,0,0,0,0,0,
448847716.62,5.06,0.39,6.18,6.08,454.66,0,0,0,0,0,
448847714.61,6.3,0.29,5.79,3.97,454.53,0,0,0,0,0,
448847712.59,6.62,0.4,5.15,3.33,454.53,0,0,0,0,0,
448847710.58,7.07,0.3,5.92,6.91,454.53,0,0,0,0,0,
448847708.56,9.47,0.48,10.37,5.7,454.53,0,0,0,0,0,
448847706.55,5.98,0.27,6.62,5.02,349.73,0,0,0,0,0,
448847704.53,6.37,0.38,4.83,5.41,454.53,0,0,0,0,0,
448847702.51,6.85,0.31,7.1,7.74,454.53,0,0,0,0,0,
448847700.50,5.76,0.4,4.8,3.71,454.53,0,0,0,0,0,
448847698.48,4.8,0.27,6.53,6.82,454.53,0,0,0,0,0,
448847696.47,5.98,0.35,5.98,3.9,454.66,0,0,0,0,0,
448847694.45,7.68,0.31,7.74,6.91,454.53,0,0,0,0,0,
448847692.44,8.21,0.48,9.54,5.68,454.53,0,0,0,0,0,
448847690.42,6.4,0.38,6.59,6.82,349.6,0,0,0,0,0,
448847688.40,6.78,0.25,6.34,4.45,454.53,0,0,0,0,0,
448847686.39,8.98,0.5,7.36,7.65,454.53,0,0,0,0,0,
448847684.37,7.52,0.33,6.11,6.21,454.53,0,0,0,0,0,
448847682.36,8.61,0.48,6.85,4.38,454.54,0,0,0,0,0,
448847680.34,4.93,0.27,5.8,6.72,454.53,0,0,0,0,0,
448847678.32,7.42,0.43,5.28,6.94,454.66,0,0,0,0,0,
448847676.31,5.73,0.42,7.3,5.06,454.78,0,0,0,0,0,
448847674.29,10.24,0.52,11.1,9.31,349.86,0,0,0,0,0,
448847672.28,6.4,0.3,6.27,7.33,454.66,0,0,0,0,0,
448847670.26,18.21,0.84,11.55,7.46,454.53,0,0,0,0,0,
448847668.24,10.85,0.4,12.67,10.78,454.66,0,0,0,0,0,
448847666.23,29.5,1.14,30.75,19.55,454.78,0,0,0,0,0,
448847664.21,91.38,5.28,90.27,84.16,454.66,0,0,0,0,0,
448847662.19,91.22,5.98,87.52,95.78,454.53,0,0,0,0,0,
448847660.17,137.58,11.39,137.22,178.66,454.66,0,0,0,0,0,
448847658.14,264.54,25.09,269.15,400.03,409.34,0,0,0,0,0,
448847656.11,260.28,24.95,257.98,401.38,403.8,0,0,0,0,0,
448847654.07,264.93,26.24,240.54,416.8,454.53,0,0,0,0,0,
448847652.04,257.41,25.68,242.69,408.77,454.4,0,0,0,0,0,
448847649.97,246.46,25.69,250.72,412.7,454.69,0,0,0,0,0,
448847647.92,261.38,25.55,258.43,411.14,454.53,0,0,0,0,0,
448847645.88,262.05,24.52,236.86,390.37,454.66,0,0,0,0,0,
448847643.84,320.45,26.67,289.09,425.5,454.53,0,0,0,0,0,
448847641.81,259.3,25.97,238.05,413.58,454.53,0,0,0,0,0,
448847639.77,265.6,25.52,239.97,410.4,349.6,0,0,0,0,0,
448847637.73,260.7,25.66,241.57,406.91,454.66,0,0,0,0,0,
448847635.68,273.22,26.25,258.62,417.41,454.53,0,0,0,0,0,
448847633.64,261.12,26.18,241.6,417.6,454.61,0,0,0,0,0,
448847631.61,259.71,25.3,251.42,404.8,454.78,0,0,0,0,0,
448847629.57,256,25.89,242.91,414.46,454.53,0,0,0,0,0,
448847627.54,258.37,25.01,247.52,403.36,454.53,0,0,0,0,0,
448847625.50,255.58,25.92,240.48,419.98,454.53,0,0,0,0,0,
448847623.46,265.57,25.52,239.12,410.98,349.63,0,0,0,0,0,
448847621.42,261.18,25.63,239.46,411.9,454.53,0,0,0,0,0,
448847619.39,259.36,25.53,239.81,406.72,454.66,0,0,0,0,0,
448847617.35,247.9,25.76,250.75,408.29,454.78,0,0,0,0,0,
448847615.32,248.48,25.37,254.34,411.33,454.53,0,0,0,0,0,
448847613.28,245.25,25.96,255.1,416.86,454.53,0,0,0,0,0,
448847611.24,247.78,25.23,253.47,401.47,454.66,0,0,0,0,0,
448847609.20,244.35,25.64,253.28,411.82,454.7,0,0,0,0,0,
448847607.18,253.31,25.21,254.53,403.36,349.6,0,0,0,0,0,
448847605.14,244.13,25.58,249.76,414.43,454.53,0,0,0,0,0,
448847603.12,262.05,25.76,258.53,403.81,454.53,0,0,0,0,0,
448847601.08,244.42,25.42,248.96,409.54,454.53,0,0,0,0,0,
448847599.04,253.47,25.71,261.18,406.66,454.78,0,0,0,0,0,
448847597.01,242.02,25.04,252.35,401.95,454.66,0,0,0,0,0,
448847594.98,232.45,20.5,245.06,328.29,454.53,0,0,0,0,0,
448847592.96,149.98,14.15,155.65,228.13,454.53,0,0,0,0,0,
448847590.94,50.69,3.49,50.08,52.86,349.6,0,0,0,0,0,
448847588.92,43.14,2.94,43.71,52.45,454.53,0,0,0,0,0,
448847586.91,50.08,2.84,48.86,47.07,454.66,0,0,0,0,0,
448847584.89,135.04,1.89,115.71,35.17,454.61,0,0,0,0,0,
448847582.86,164.89,2.79,139.42,46.43,454.66,0,0,0,0,0,
448847580.84,58.72,1.08,43.01,15.1,454.4,0,0,0,0,0,
448847578.82,95.84,2.52,83.84,40.99,454.53,0,0,0,0,0,
448847576.80,51.65,0.95,34.4,14.62,454.78,0,0,0,0,0,
448847574.79,64.06,1.37,49.63,17.63,419.2,0,0,0,0,0,
448847572.77,73.06,1.77,60.04,30.63,389.54,0,0,0,0,0,
448847570.74,105.14,2.31,86.81,33.81,454.66,0,0,0,0,0,
448847568.72,83.84,2.73,78.82,41.18,454.53,0,0,0,0,0,
448847566.70,68,1.66,66.43,23.52,454.53,0,0,0,0,0,
448847564.68,93.73,2.49,99.84,47.65,454.66,0,0,0,0,0,
448847562.66,152.61,3.33,129.98,55.04,454.53,0,0,0,0,0,
448847560.64,121.41,1.41,98.88,25.44,454.76,0,0,0,0,0,
448847558.62,144.06,2.66,117.82,43.9,454.66,0,0,0,0,0,
448847556.61,111.81,2.78,101.06,43.23,349.73,0,0,0,0,0,
448847554.59,100.35,3.34,103.14,51.97,454.53,0,0,0,0,0,
448847552.57,35.68,1.59,36.38,24.7,454.53,0,0,0,0,0,
448847550.55,101.7,2.09,108.22,32.06,454.53,0,0,0,0,0,
448847548.54,62.91,3.69,66.85,62.85,454.53,0,0,0,0,0,
448847546.52,68.93,1.94,55.14,30.46,454.53,0,0,0,0,0,
448847544.50,99.71,1,90.27,16.38,454.53,0,0,0,0,0,
448847542.49,84.76,0.55,78.98,10.88,454.66,0,0,0,0,0,
448847540.47,84.19,0.75,81.6,14.59,349.73,0,0,0,0,0,
448847538.45,117.03,2.7,124.9,61.25,454.53,0,0,0,0,0,
448847536.42,173.56,6.76,146.62,94.43,454.53,0,0,0,0,0,
448847534.40,164,7.94,150.46,119.65,454.66,0,0,0,0,0,
448847532.38,77.25,4.15,90.91,79.26,454.53,0,0,0,0,0,
448847530.36,107.22,3.52,124.8,64.16,454.53,0,0,0,0,0,
448847528.33,230.75,2.22,231.17,44.8,454.66,0,0,0,0,0,
448847526.30,279.74,4.11,304.35,94.75,454.75,0,0,0,0,0,
448847524.27,194.21,7.35,225.92,140.51,349.6,0,0,0,0,0,
448847522.25,80.1,3.82,82.5,67.01,454.53,0,0,0,0,0,
448847520.23,81.28,4.16,81.98,64.52,454.66,0,0,0,0,0,
448847518.21,86.37,4.37,101.79,82.14,454.66,0,0,0,0,0,
448847516.20,77.25,4.19,96.03,76.29,454.6,0,0,0,0,0,
448847514.18,99.81,7.93,105.38,133.06,454.78,0,0,0,0,0,
448847512.16,145.6,5.43,145.09,92.61,454.66,0,0,0,0,0,
448847510.15,70.53,3.32,69.41,51.87,454.78,0,0,0,0,0,
448847508.13,44.77,3.55,45.09,59.04,434.56,0,0,0,0,0,
448847506.12,107.87,8.22,100.58,123.81,373.28,0,0,0,0,0,
448847504.10,111.74,5.68,107.97,93.86,454.66,0,0,0,0,0,
448847502.08,97.12,1.92,94.11,28.9,454.78,0,0,0,0,0,
448847500.07,99.2,0.68,95.97,7.2,454.78,0,0,0,0,0,
448847498.05,79.07,0.29,75.3,5.09,454.78,0,0,0,0,0,
448847496.03,168.96,1.26,159.2,18.5,454.66,0,0,0,0,0,
448847494.01,271.75,5.21,267.49,82.14,454.53,0,0,0,0,0,
448847491.99,235.59,2.45,227.49,32.26,454.53,0,0,0,0,0,
448847489.97,148.9,1.17,130.66,14.75,349.73,0,0,0,0,0,
448847487.95,177.2,1.47,147.18,13.09,454.53,0,0,0,0,0,
448847485.94,204.26,1.98,196.29,24.1,454.53,0,0,0,0,0,
448847483.92,37.02,0.28,35.23,4.26,454.53,0,0,0,0,0,
448847481.90,46.62,0.26,43.78,3.68,454.66,0,0,0,0,0,
448847479.89,40.21,0.22,33.92,3.33,454.53,0,0,0,0,0,
448847477.87,52.74,0.33,49.63,4.96,454.53,0,0,0,0,0,
448847475.86,46.85,0.28,28.42,3.1,454.53,0,0,0,0,0,
448847473.84,41.54,0.27,35.2,3.36,349.6,0,0,0,0,0,
448847471.82,42.02,0.33,41.95,3.49,454.66,0,0,0,0,0,
448847469.81,54.24,0.35,48.06,3.68,454.53,0,0,0,0,0,
448847467.79,52.9,0.32,44.93,3.81,454.66,0,0,0,0,0,
448847465.78,72.26,0.62,72.83,7.58,454.61,0,0,0,0,0,
448847463.76,45.18,0.39,41.76,3.9,454.53,0,0,0,0,0,
448847461.75,37.02,0.33,28,2.85,454.66,0,0,0,0,0,
448847459.73,40.35,0.31,38.46,3.46,454.53,0,0,0,0,0,
448847457.71,42.24,0.34,43.36,4.77,349.61,0,0,0,0,0,
448847455.69,47.3,0.37,52.06,5.28,454.58,0,0,0,0,0,
448847453.68,36.51,0.23,27.55,2.94,454.66,0,0,0,0,0,
448847451.66,43.04,0.19,35.01,3.87,454.53,0,0,0,0,0,
448847449.65,51.9,0.23,43.23,3.55,454.66,0,0,0,0,0,
448847447.63,43.52,0.16,37.02,3.55,454.53,0,0,0,0,0,
448847445.62,56.86,0.35,40.64,4.16,454.53,0,0,0,0,0,
448847443.60,89.79,0.42,80.03,9.28,454.53,0,0,0,0,0,
448847441.58,46.99,0.27,40.22,3.2,454.66,0,0,0,0,0,
448847439.56,39.68,0.22,39.84,4.19,349.73,0,0,0,0,0,
448847437.54,43.86,0.2,42.59,4.35,454.66,0,0,0,0,0,
448847435.53,45.15,0.28,41.44,6.18,454.66,0,0,0,0,0,
448847433.51,56.26,0.41,46.14,6.4,454.66,0,0,0,0,0,
448847431.50,39.3,0.31,33.41,4.99,454.78,0,0,0,0,0,
448847429.48,37.45,0.29,35.07,6.34,454.53,0,0,0,0,0,
448847427.47,55.49,0.53,49.76,9.06,454.66,0,0,0,0,0,
448847425.45,45.38,0.47,39.97,7.3,454.53,0,0,0,0,0,
448847423.44,75.68,1.68,66.37,25.44,349.6,0,0,0,0,0,
448847421.42,33.25,0.22,35.71,4.32,454.58,0,0,0,0,0,
448847419.40,49.38,0.3,49.12,6.94,454.66,0,0,0,0,0,
448847417.39,40.11,0.27,48.64,6.34,454.5,0,0,0,0,0,
448847415.37,52.03,0.33,43.55,7.9,454.53,0,0,0,0,0,
448847413.36,102.75,0.69,82.91,14.24,454.53,0,0,0,0,0,
448847411.34,118.85,0.82,116.83,13.76,454.66,0,0,0,0,0,
448847409.32,209.22,1.92,224.67,41.79,454.78,0,0,0,0,0,
448847407.30,122.56,1.05,112.1,21.09,349.73,0,0,0,0,0,
448847405.28,63.81,0.75,51.94,11.74,454.66,0,0,0,0,0,
448847403.27,53.44,0.71,59.23,13.95,454.53,0,0,0,0,0,
448847401.25,48.9,0.63,43.55,11.07,454.78,0,0,0,0,0,
448847399.24,46.27,0.62,38.27,9.7,454.78,0,0,0,0,0,
448847397.22,44.77,0.98,43.97,16.42,454.66,0,0,0,0,0,
448847395.21,65.18,1.07,58.4,14.82,454.78,0,0,0,0,0,
448847393.17,186.5,3.04,180.83,39.3,454.66,0,0,0,0,0,
448847391.13,258.84,5.91,250.13,74.46,381.7,0,0,0,0,0,
448847389.09,246.41,4.82,239.17,89.65,431.78,0,0,0,0,0,
448847387.05,262.94,4.79,244.45,72.37,454.66,0,0,0,0,0,
448847385.01,442.88,11.11,436.86,189.6,454.53,0,0,0,0,0,
448847382.92,411.09,10.77,419.41,176.52,454.66,0,0,0,0,0,
448847380.89,341.48,9.85,343.83,162.34,454.56,0,0,0,0,0,
448847378.84,418.68,12.48,413.26,170.2,454.78,0,0,0,0,0,
448847376.78,406.2,13.11,393.11,202.8,454.66,0,0,0,0,0,
448847374.75,317.66,6.8,271.42,84.29,448.77,0,0,0,0,0,
448847372.73,266.16,4.08,232.03,60.05,360.74,0,0,0,0,0,
448847370.71,120.38,1.06,126.5,32.7,454.53,0,0,0,0,0,
448847368.69,33.14,0.2,21.76,2.34,454.58,0,0,0,0,0,
448847366.67,30.08,0.22,24.74,2.66,454.66,0,0,0,0,0,
448847364.66,25.82,0.2,27.62,3.01,454.56,0,0,0,0,0,
448847362.64,37.47,0.2,29.63,3.52,454.66,0,0,0,0,0,
448847360.62,38.62,0.25,29.47,3.39,454.53,0,0,0,0,0,
448847358.60,71.97,0.59,73.92,8.06,454.66,0,0,0,0,0,
448847356.59,28.96,0.19,24.77,2.21,349.69,0,0,0,0,0,
448847354.57,43.36,0.28,29.73,3.17,454.66,0,0,0,0,0,
448847352.56,52.51,0.48,61.82,9.44,454.66,0,0,0,0,0,
448847350.54,36.6,0.27,23.04,2.75,454.78,0,0,0,0,0,
448847348.52,40.77,0.3,40.74,5.12,454.78,0,0,0,0,0,
448847346.50,132.41,0.75,127.07,12.84,454.53,0,0,0,0,0,
448847344.48,42.59,0.15,43.65,4.38,454.53,0,0,0,0,0,
448847342.47,45.98,0.18,36.67,3.74,454.53,0,0,0,0,0,
448847340.45,27.01,0.14,20.06,1.5,349.6,0,0,0,0,0,
448847338.44,31.04,0.14,20.86,1.5,454.65,0,0,0,0,0,
448847336.42,32.95,0.13,23.9,2.27,454.53,0,0,0,0,0,
448847334.40,26.34,0.13,20.64,1.54,454.53,0,0,0,0,0,
448847332.39,32.45,0.17,21.63,1.7,454.53,0,0,0,0,0,
448847330.37,29.98,0.17,22.34,1.79,454.53,0,0,0,0,0,
448847328.35,34.75,0.21,25.79,2.18,454.53,0,0,0,0,0,
448847326.34,25.28,0.16,25.76,2.46,454.53,0,0,0,0,0,
448847324.32,23.04,0.12,18.85,1.44,361.47,0,0,0,0,0,
448847322.30,33.09,0.22,28.42,3.2,446.88,0,0,0,0,0,
448847320.29,22.91,0.14,21.6,2.11,454.53,0,0,0,0,0,
448847318.27,40.1,0.27,34.43,3.42,454.66,0,0,0,0,0,
448847316.25,58.27,0.41,60.93,9.57,454.66,0,0,0,0,0,
448847314.24,27.84,0.17,36.1,5.06,454.78,0,0,0,0,0,
448847312.22,23.78,0.17,27.26,2.18,454.78,0,0,0,0,0,
448847310.20,47.9,0.23,32.61,3.97,454.66,0,0,0,0,0,
448847308.19,26.88,0.12,26.18,1.92,454.66,0,0,0,0,0,
448847306.17,48.38,0.26,55.23,4.54,349.74,0,0,0,0,0,
448847304.16,33.57,0.17,24.42,1.86,454.78,0,0,0,0,0,
448847302.14,26.78,0.11,17.5,0.93,454.78,0,0,0,0,0,
448847300.12,20.96,0.09,12.13,0.58,454.66,0,0,0,0,0,
448847298.11,26.66,0.1,17.28,1.38,454.66,0,0,0,0,0,
448847296.09,28.41,0.13,20.51,1.86,454.66,0,0,0,0,0,
448847294.07,44.22,0.22,30.43,2.27,454.58,0,0,0,0,0,
448847292.05,139.28,1.13,119.3,12.42,454.53,0,0,0,0,0,
448847290.04,220.95,1.73,206.59,36.14,349.62,0,0,0,0,0,
448847288.02,16.22,0.13,12.99,2.27,454.78,0,0,0,0,0,
448847286.00,17.15,0.1,10.05,1.38,454.66,0,0,0,0,0,
448847283.98,27.13,0.23,21.31,3.52,454.53,0,0,0,0,0,
448847281.96,27.98,0.23,19.01,2.72,454.66,0,0,0,0,0,
448847279.95,21.6,0.17,16.48,2.88,454.53,0,0,0,0,0,
448847277.93,26.53,0.22,14.98,1.86,454.53,0,0,0,0,0,
448847275.91,63.74,0.68,46.02,7.94,454.53,0,0,0,0,0,
448847273.90,19.39,0.14,20.58,3.46,349.6,0,0,0,0,0,
448847271.88,33.31,0.3,29.28,4.19,454.53,0,0,0,0,0,
448847269.87,30.98,0.28,29.66,4.13,454.53,0,0,0,0,0,
448847267.85,57.5,0.62,39.97,7.2,454.53,0,0,0,0,0,
448847265.83,29.5,0.29,26.98,3.49,454.53,0,0,0,0,0,
448847263.81,60.61,0.78,55.26,12.35,454.66,0,0,0,0,0,
448847261.80,52.61,0.65,40.77,9.5,454.78,0,0,0,0,0,
448847259.78,32.74,0.39,27.17,5.76,454.66,0,0,0,0,0,
448847257.76,30.46,0.32,27.97,4.13,399.1,0,0,0,0,0,
448847255.75,36.75,0.33,25.89,3.9,408.93,0,0,0,0,0,
448847253.73,36.86,0.28,32.7,4.1,454.66,0,0,0,0,0,
448847251.72,65.44,0.44,51.74,6.62,454.66,0,0,0,0,0,
448847249.70,64.42,0.63,56.38,8.16,454.66,0,0,0,0,0,
448847247.68,23.71,0.18,20.38,3.2,454.77,0,0,0,0,0,
448847245.67,30.59,0.32,23.65,4.16,454.66,0,0,0,0,0,
448847243.64,73.44,0.79,69.82,15.23,454.66,0,0,0,0,0,
448847241.63,23.04,0.27,18.4,3.84,454.53,0,0,0,0,0,
448847239.61,23.36,0.24,16.77,4,349.6,0,0,0,0,0,
448847237.60,23.17,0.23,18.98,3.87,454.66,0,0,0,0,0,
448847235.58,51.09,0.71,36.32,9.76,454.53,0,0,0,0,0,
448847233.57,46.53,0.56,41.7,10.59,454.53,0,0,0,0,0,
448847231.55,23.9,0.29,20,5.6,454.53,0,0,0,0,0,
448847229.53,36.45,0.49,29.22,8.26,454.53,0,0,0,0,0,
448847227.52,35.49,0.58,27.9,8.61,454.53,0,0,0,0,0,
448847225.50,62.14,1.53,56.7,25.7,454.53,0,0,0,0,0,
448847223.48,71.54,2.27,66.02,34.59,349.73,0,0,0,0,0,
448847221.46,49.57,1.7,45.22,30.38,454.73,0,0,0,0,0,
448847219.44,46.75,1.99,53.6,30.62,454.53,0,0,0,0,0,
448847217.43,42.71,1.79,37.82,24.56,454.53,0,0,0,0,0,
448847215.41,39.2,1.83,44.19,32.96,454.53,0,0,0,0,0,
448847213.39,64.16,3.11,68.64,52.03,454.66,0,0,0,0,0,
448847211.37,84.12,3.82,76.86,48.93,454.53,0,0,0,0,0,
448847209.36,58.3,2.67,75.52,53.54,454.66,0,0,0,0,0,
448847207.34,49.09,1.6,53.34,35.39,349.73,0,0,0,0,0,
448847205.32,41.34,1.36,27.42,20.54,454.66,0,0,0,0,0,
448847203.31,97.34,2.98,77.66,39.65,454.66,0,0,0,0,0,
448847201.29,85.5,1.92,90.66,35.3,454.6,0,0,0,0,0,
448847199.26,110.56,1.78,120.83,37.31,454.66,0,0,0,0,0,
448847197.25,96.77,1.8,95.23,28.19,454.78,0,0,0,0,0,
448847195.23,97.73,1.97,86.78,28.93,454.66,0,0,0,0,0,
448847193.21,58.56,1.36,49.54,19.78,454.53,0,0,0,0,0,
448847191.19,6.88,0.19,4.51,2.37,433.41,0,0,0,0,0,
448847189.18,7.9,0.26,4.22,3.1,374.43,0,0,0,0,0,
448847187.16,50.82,1.91,47.71,27.17,454.62,0,0,0,0,0,
448847185.14,71.78,1.93,72.38,27.71,454.78,0,0,0,0,0,
448847183.12,24.99,1.07,18.4,14.56,454.78,0,0,0,0,0,
448847181.11,6.62,0.19,6.88,3.46,454.78,0,0,0,0,0,
448847179.09,48.1,1.08,35.55,14.46,454.66,0,0,0,0,0,
448847177.07,126.11,3.82,123.36,61.38,454.53,0,0,0,0,0,
448847175.05,86.53,2.19,71.9,30.46,454.66,0,0,0,0,0,
448847173.03,57.12,1.5,49.5,18.5,349.73,0,0,0,0,0,
448847171.01,31.58,0.93,29.15,12.51,454.54,0,0,0,0,0,
448847169.00,78.27,2.7,92.48,54.59,454.53,0,0,0,0,0,
448847166.98,66.11,1.76,57.54,32,454.66,0,0,0,0,0,
448847164.96,48.64,1.47,46.18,26.53,454.66,0,0,0,0,0,
448847162.94,64.8,1.35,56.03,22.34,454.66,0,0,0,0,0,
448847160.92,55.94,1.03,53.92,22.24,454.75,0,0,0,0,0,
448847158.90,17.28,0.7,13.66,5.44,454.53,0,0,0,0,0,
448847156.89,30.69,0.85,30.43,15.74,349.73,0,0,0,0,0,
448847154.87,88.58,2.03,87.71,37.86,454.53,0,0,0,0,0,
448847152.85,76.64,2.25,80.22,47.52,454.78,0,0,0,0,0,
448847150.83,72.37,2.07,69.57,40.35,454.53,0,0,0,0,0,
448847148.81,97.22,2.79,102.3,45.54,454.78,0,0,0,0,0,
448847146.79,107.04,4.12,116.67,94.43,454.53,0,0,0,0,0,
448847144.76,165.89,7.11,151.52,106.37,454.66,0,0,0,0,0,
448847142.74,94.66,4.38,105.6,98.98,454.53,0,0,0,0,0,
448847140.72,86.27,3.52,122.72,82.11,349.73,0,0,0,0,0,
448847138.69,210.5,11.89,201.95,219.9,454.53,0,0,0,0,0,
448847136.67,89.86,1.64,68.29,23.74,454.78,0,0,0,0,0,
448847134.65,70.11,2,58.98,29.25,454.66,0,0,0,0,0,
448847132.63,102.14,2.74,91.42,36.13,454.53,0,0,0,0,0,
448847130.61,124.19,3.67,117.54,88.93,454.66,0,0,0,0,0,
448847128.59,68.96,1.17,53.86,21.41,454.53,0,0,0,0,0,
448847126.57,109.47,1.68,62.69,23.68,454.78,0,0,0,0,0,
448847124.55,67.97,1.08,53.31,15.58,452.35,0,0,0,0,0,
448847122.53,87.84,1.21,70.4,20.58,356.51,0,0,0,0,0,
448847120.51,124.77,1.81,99.33,30.85,454.78,0,0,0,0,0,
448847118.49,97.44,1.76,83.87,36.61,454.66,0,0,0,0,0,
448847116.47,95.91,2.07,80.48,34.02,454.53,0,0,0,0,0,
448847114.44,266.24,3.45,201.5,61.54,454.66,0,0,0,0,0,
448847112.42,109.57,1.4,85.22,25.86,454.53,0,0,0,0,0,
448847110.40,63.65,1.37,55.52,44.16,454.66,0,0,0,0,0,
448847108.38,86.08,1.31,75.26,20.22,454.53,0,0,0,0,0,
448847106.36,87.1,1.85,79.07,31.46,349.6,0,0,0,0,0,
448847104.34,96.19,2.89,88.48,45.15,454.68,0,0,0,0,0,
448847102.31,182.27,4.09,153.98,61.34,454.53,0,0,0,0,0,
448847100.29,116.8,2.45,95.17,36.93,454.53,0,0,0,0,0,
448847098.27,88.54,1.83,77.44,27.17,454.66,0,0,0,0,0,
448847096.25,147.74,3.76,133.22,63.17,454.53,0,0,0,0,0,
448847094.22,214.85,1.12,208.35,19.68,454.53,0,0,0,0,0,
448847092.20,212.56,1.54,236.42,33.22,454.66,0,0,0,0,0,
448847090.17,249.7,4.64,255.2,83.87,349.6,0,0,0,0,0,
448847088.14,184.03,4.53,180.83,95.08,454.66,0,0,0,0,0,
448847086.12,115.2,3.14,90.05,63.3,454.53,0,0,0,0,0,
448847084.09,103.14,3.06,74.98,33.79,454.53,0,0,0,0,0,
448847082.07,101.44,3.24,95.92,74.02,454.76,0,0,0,0,0,
448847080.04,114.3,3.7,90.34,46.62,454.66,0,0,0,0,0,
448847078.02,88.99,2.31,90.21,43.9,454.53,0,0,0,0,0,
448847076.00,82.98,1.9,72,33.95,454.53,0,0,0,0,0,
448847073.97,95.55,2.88,89.34,51.01,349.73,0,0,0,0,0,
448847071.95,45.02,0.72,37.79,9.86,454.53,0,0,0,0,0,
448847069.93,73.54,1.05,63.84,18.34,454.66,0,0,0,0,0,
448847067.91,11.71,0.28,8.7,3.55,454.53,0,0,0,0,0,
448847065.89,2.91,0.24,7.1,10.85,454.4,0,0,0,0,0,
448847063.88,12.58,0.34,15.49,8.13,454.53,0,0,0,0,0,
448847061.85,125.38,1.9,113.06,37.57,454.66,0,0,0,0,0,
448847059.82,149.02,3.43,149.25,66.88,454.53,0,0,0,0,0,
448847057.80,59.87,1.07,55.3,19.94,446.08,0,0,0,0,0,
448847055.78,78.14,1.24,78.27,28.32,363.04,0,0,0,0,0,
448847053.76,87.98,1.61,91.78,41.63,454.53,0,0,0,0,0,
448847051.74,39.36,0.78,37.12,17.54,454.66,0,0,0,0,0,
448847049.72,45.15,1.07,50.21,20.74,454.66,0,0,0,0,0,
448847047.70,75.01,2.22,64.19,27.9,454.53,0,0,0,0,0,
448847045.68,82.11,1.51,95.42,44.32,454.66,0,0,0,0,0,
448847043.65,166.11,3.48,162.4,74.59,454.78,0,0,0,0,0,
448847041.63,90.53,2.33,100.22,40.7,454.66,0,0,0,0,0,
448847039.60,110.62,2.57,106.43,55.46,349.6,0,0,0,0,0,
448847037.59,5.82,0.41,4.96,6.34,454.53,0,0,0,0,0,
448847035.57,66.43,1.76,65.66,27.9,454.66,0,0,0,0,0,
448847033.55,105.76,2.37,105.09,39.33,454.53,0,0,0,0,0,
448847031.53,56.93,4.89,62.78,107.49,454.53,0,0,0,0,0,
448847029.50,130.91,2.4,144.16,52.99,454.78,0,0,0,0,0,
448847027.48,91.58,1.71,74.21,23.71,454.78,0,0,0,0,0,
448847025.47,2.75,0.16,3.81,5.98,454.53,0,0,0,0,0,
448847023.45,20.77,0.51,15.01,5.7,349.78,0,0,0,0,0,
448847021.43,97.18,1.98,90.05,37.02,454.53,0,0,0,0,0,
448847019.40,104.06,2.04,91.3,33.7,454.66,0,0,0,0,0,
448847017.39,2.5,0.24,3.87,1.22,454.78,0,0,0,0,0,
448847015.37,7.23,0.2,4.77,3.42,454.78,0,0,0,0,0,
448847013.36,6.91,0.42,7.46,4.86,454.66,0,0,0,0,0,
448847011.33,100.61,3,108.67,54.82,454.53,0,0,0,0,0,
448847009.32,45.57,0.92,37.09,19.26,454.53,0,0,0,0,0,
448847007.30,19.97,0.59,16.42,8.1,349.6,0,0,0,0,0,
448847005.29,5.02,0.39,4.77,4.67,454.53,0,0,0,0,0,
448847003.27,24.42,0.62,32.42,19.46,454.53,0,0,0,0,0,
448847001.24,117.95,2.84,134.05,60.61,454.58,0,0,0,0,0,
448846999.22,51.9,1.23,44.74,14.43,454.53,0,0,0,0,0,
448846997.20,44.16,0.99,35.46,14.85,454.78,0,0,0,0,0,
448846995.19,9.54,0.34,6.91,2.82,454.78,0,0,0,0,0,
448846993.17,4.26,0.23,4.77,4,454.7,0,0,0,0,0,
448846991.15,10.59,0.36,9.44,6.62,454.78,0,0,0,0,0,
448846989.14,26.82,0.61,27.65,13.06,349.73,0,0,0,0,0,
448846987.12,20.9,0.51,17.09,7.36,454.53,0,0,0,0,0,
448846985.10,4,0.1,5.47,2.69,454.53,0,0,0,0,0,
