DPU Throughput
timestamp,FPS

DDR Bandwidth
timestamp,DDRC_PORT_S1_Read,DDRC_PORT_S1_Write,DDRC_PORT_S2_Read,DDRC_PORT_S2_Write,DDRC_PORT_S3_Read,DDRC_PORT_S3_Write,DDRC_PORT_S4_Read,DDRC_PORT_S4_Write,DDRC_PORT_S5_Read,DDRC_PORT_S5_Write,
254546719.87,0.35,0.03,0.16,0.35,454.66,0,0,0,0,0,
254546717.85,1.82,0.1,1.82,0.86,454.7,0,0,0,0,0,
254546715.84,5.14,0.16,4.48,1.42,454.66,0,0,0,0,0,
254546713.82,0,0,0,0,454.66,0,0,0,0,0,
254546711.81,0.23,0,0.7,0.32,349.73,0,0,0,0,0,
254546709.79,0,0,0,0,454.78,0,0,0,0,0,
254546707.77,0.03,0,0,0.06,454.78,0,0,0,0,0,
254546705.76,0,0,0,0,454.66,0,0,0,0,0,
254546703.74,0.1,0,0,0,454.66,0,0,0,0,0,
254546701.73,0,0,0,0,454.55,0,0,0,0,0,
254546699.71,0.16,0,0.35,0.1,454.53,0,0,0,0,0,
254546697.70,0,0,0,0,454.58,0,0,0,0,0,
254546695.68,0,0,0.16,0.06,349.6,0,0,0,0,0,
254546693.67,0,0,0,0,454.53,0,0,0,0,0,
254546691.65,0.03,0,0,0,454.53,0,0,0,0,0,
254546689.64,0,0,0,0,454.53,0,0,0,0,0,
254546687.62,0,0,0.06,0.03,454.66,0,0,0,0,0,
254546685.60,0,0,0,0,454.4,0,0,0,0,0,
254546683.59,0.03,0,0,0,454.66,0,0,0,0,0,
254546681.57,0,0,0.19,0.03,454.53,0,0,0,0,0,
254546679.56,0,0,0.03,0,431.49,0,0,0,0,0,
254546677.54,0,0,0,0.03,376.35,0,0,0,0,0,
254546675.52,0.45,0.01,0.54,0.26,454.53,0,0,0,0,0,
254546673.51,0,0,0,0,454.78,0,0,0,0,0,
254546671.49,0,0,0.03,0,454.78,0,0,0,0,0,
254546669.48,0,0,0,0,454.66,0,0,0,0,0,
254546667.46,0.1,0,0.06,0.06,454.66,0,0,0,0,0,
254546665.45,0,0,0,0,454.78,0,0,0,0,0,
254546663.43,0.03,0,0.19,0.03,454.66,0,0,0,0,0,
254546661.42,0,0,0,0,349.6,0,0,0,0,0,
254546659.40,0,0,0.1,0.03,454.53,0,0,0,0,0,
254546657.39,0,0,0,0.03,454.66,0,0,0,0,0,
254546655.37,0.13,0.01,0.06,0.19,454.53,0,0,0,0,0,
254546653.36,0,0,0,0,454.63,0,0,0,0,0,
254546651.34,0.03,0,0.03,0,454.53,0,0,0,0,0,
254546649.32,0.03,0,0.22,0.03,454.53,0,0,0,0,0,
254546647.31,0.11,0.01,0.03,0.1,454.59,0,0,0,0,0,
254546645.29,0.03,0,0.1,0.06,349.6,0,0,0,0,0,
254546643.28,3.08,0.06,2.69,0.96,454.53,0,0,0,0,0,
254546641.26,4.38,0.07,4,0.82,454.53,0,0,0,0,0,
254546639.25,0.11,0,0.32,0.29,454.58,0,0,0,0,0,
254546637.23,0,0,0,0,454.78,0,0,0,0,0,
254546635.22,0.16,0.01,0.48,0.13,454.78,0,0,0,0,0,
254546633.20,0.26,0.01,0,0.06,454.53,0,0,0,0,0,
254546631.19,3.94,0.05,6.46,1.54,454.53,0,0,0,0,0,
254546629.17,0,0,0.03,0,354.08,0,0,0,0,0,
254546627.16,0.26,0.03,0.19,0.51,453.5,0,0,0,0,0,
254546625.14,5.19,0.06,5.06,1.02,454.53,0,0,0,0,0,
254546623.13,8.1,0.09,9.5,1.54,454.53,0,0,0,0,0,
254546621.11,0,0,0,0,454.66,0,0,0,0,0,
254546619.10,3.06,0.03,1.86,0.7,454.78,0,0,0,0,0,
254546617.08,0.03,0,0,0,454.66,0,0,0,0,0,
254546615.07,2.37,0.06,2.66,1.09,454.66,0,0,0,0,0,
254546613.06,0,0.01,0,0.03,454.53,0,0,0,0,0,
254546611.04,16.19,0.2,13.76,2.34,349.6,0,0,0,0,0,
254546609.03,0,0,0,0,454.53,0,0,0,0,0,
254546607.01,3.26,0.03,2.94,0.58,454.53,0,0,0,0,0,
254546605.00,0.03,0,0.03,0,454.66,0,0,0,0,0,
254546602.98,0.86,0.03,1.41,0.45,454.66,0,0,0,0,0,
254546600.97,0,0,0,0.03,454.66,0,0,0,0,0,
254546598.95,14.94,0.18,13.7,2.66,454.66,0,0,0,0,0,
254546596.92,143.9,3.23,132.49,79.07,454.78,0,0,0,0,0,
254546594.89,164.46,2.89,158.73,48.99,349.73,0,0,0,0,0,
254546592.85,167.85,3.86,161.01,72.55,454.53,0,0,0,0,0,
254546590.79,180.98,4.78,163.59,74.95,454.53,0,0,0,0,0,
254546588.76,170.94,3.55,152.74,45.02,454.78,0,0,0,0,0,
254546586.73,192.58,5.43,165.51,79.1,454.78,0,0,0,0,0,
254546584.70,187.48,4.51,170.28,67.12,454.53,0,0,0,0,0,
254546582.67,199.72,5.09,184.29,67.18,454.53,0,0,0,0,0,
254546580.66,0,0,0,0,454.53,0,0,0,0,0,
254546578.64,0.1,0,0,0.06,349.73,0,0,0,0,0,
254546576.62,0,0,0,0,454.66,0,0,0,0,0,
254546574.61,0.35,0.03,0.54,0.38,454.53,0,0,0,0,0,
254546572.59,0,0,0,0,454.78,0,0,0,0,0,
254546570.58,0.03,0,0.06,0.13,454.66,0,0,0,0,0,
254546568.56,0.02,0,0,0,454.78,0,0,0,0,0,
254546566.55,4.02,0.05,3.2,1.12,454.66,0,0,0,0,0,
254546564.53,0,0,0,0,454.68,0,0,0,0,0,
254546562.51,2.78,0.03,4.38,0.99,368.13,0,0,0,0,0,
254546560.50,0,0,0,0,439.33,0,0,0,0,0,
254546558.48,0.03,0,0.1,0.03,454.53,0,0,0,0,0,
254546556.47,0,0,0,0,454.53,0,0,0,0,0,
254546554.45,0.93,0.01,1.09,0.1,454.53,0,0,0,0,0,
254546552.44,0.06,0.01,0.51,0.29,454.53,0,0,0,0,0,
254546550.42,0.26,0.01,0.42,0.26,454.66,0,0,0,0,0,
254546548.41,0,0,0,0,454.53,0,0,0,0,0,
254546546.39,0.03,0.01,0.16,0.26,454.53,0,0,0,0,0,
254546544.38,0.1,0,0,0.03,349.6,0,0,0,0,0,
254546542.36,2.02,0.04,1.54,0.8,454.66,0,0,0,0,0,
254546540.35,0,0,0,0.03,454.66,0,0,0,0,0,
254546538.33,3.71,0.06,4.54,1.6,454.66,0,0,0,0,0,
254546536.32,0,0.01,0,0.03,454.66,0,0,0,0,0,
254546534.30,4.77,0.04,5.28,1.15,454.53,0,0,0,0,0,
254546532.29,0,0,0,0,454.53,0,0,0,0,0,
254546530.27,1.06,0.03,1.12,0.77,454.53,0,0,0,0,0,
254546528.26,0.86,0.02,0.32,0.06,349.6,0,0,0,0,0,
254546526.24,1.38,0.04,4.9,2.08,454.78,0,0,0,0,0,
254546524.23,2.46,0.02,2.88,0.48,454.66,0,0,0,0,0,
254546522.21,91.14,1.62,91.24,28,454.53,0,0,0,0,0,
254546520.20,37.98,0.53,35.46,8.48,454.66,0,0,0,0,0,
254546518.18,0.42,0.05,1.15,0.83,454.66,0,0,0,0,0,
254546516.17,2.53,0.03,1.92,0.64,454.66,0,0,0,0,0,
254546514.15,12.32,0.16,9.47,1.7,454.66,0,0,0,0,0,
254546512.14,0.8,0.02,1.82,0.35,349.6,0,0,0,0,0,
254546510.12,5.91,0.13,3.58,1.31,454.53,0,0,0,0,0,
254546508.11,0,0.01,0,0,454.53,0,0,0,0,0,
254546506.09,11.1,0.14,9.18,2.37,454.53,0,0,0,0,0,
254546504.08,0,0,0.06,0,454.66,0,0,0,0,0,
254546502.06,6.82,0.09,7.26,1.98,454.78,0,0,0,0,0,
254546500.05,87.58,1.63,79.87,36.87,454.66,0,0,0,0,0,
254546498.02,155.74,4.11,159.98,76.26,454.66,0,0,0,0,0,
254546495.98,213.17,5.82,208.68,79.78,411.78,0,0,0,0,0,
254546493.97,126.05,2.72,129.15,39.23,396.7,0,0,0,0,0,
254546491.94,184.55,4.46,190.38,79.94,454.53,0,0,0,0,0,
254546489.92,154.72,5.83,167.98,86.88,454.66,0,0,0,0,0,
254546487.90,181,4.05,169.99,73.12,454.62,0,0,0,0,0,
254546485.88,195.81,4.27,184.1,69.31,454.53,0,0,0,0,0,
254546483.85,56.29,0.49,63.23,10.21,454.66,0,0,0,0,0,
254546481.84,0,0,0,0,454.53,0,0,0,0,0,
254546479.82,0,0,0.03,0.03,454.53,0,0,0,0,0,
254546477.81,0,0,0,0.06,349.6,0,0,0,0,0,
254546475.79,0,0,0,0,454.53,0,0,0,0,0,
254546473.78,0.32,0,0,0.06,454.61,0,0,0,0,0,
254546471.76,3.23,0.03,2.46,0.19,454.4,0,0,0,0,0,
254546469.75,0,0,0.03,0,454.53,0,0,0,0,0,
254546467.73,0,0,0.03,0.06,454.53,0,0,0,0,0,
254546465.71,0,0,0,0,454.58,0,0,0,0,0,
254546463.70,2.37,0.01,3.84,0.42,454.53,0,0,0,0,0,
254546461.68,0,0,0,0,349.6,0,0,0,0,0,
254546459.67,0,0,0,0,454.54,0,0,0,0,0,
254546457.65,0,0,0,0,454.66,0,0,0,0,0,
254546455.64,0,0,0.06,0,454.53,0,0,0,0,0,
254546453.62,0,0,0,0,454.66,0,0,0,0,0,
254546451.60,0.19,0,0.13,0.1,454.78,0,0,0,0,0,
254546449.59,0,0,0,0,454.78,0,0,0,0,0,
254546447.57,0,0,0,0,454.66,0,0,0,0,0,
254546445.56,0.06,0,0.13,0,349.78,0,0,0,0,0,
254546443.54,0.03,0,0,0,454.78,0,0,0,0,0,
254546441.53,0,0,0,0,454.78,0,0,0,0,0,
254546439.51,0,0,0,0,454.66,0,0,0,0,0,
254546437.49,0,0,0,0,454.72,0,0,0,0,0,
254546435.48,0,0,0.1,0,454.66,0,0,0,0,0,
254546433.46,0,0,0,0,454.66,0,0,0,0,0,
254546431.45,0,0,0.13,0.03,454.78,0,0,0,0,0,
254546429.43,0,0,0,0,450.56,0,0,0,0,0,
254546427.42,0.16,0,0.38,0.03,357.41,0,0,0,0,0,
254546425.40,0,0,0,0,454.66,0,0,0,0,0,
254546423.38,1.7,0.03,3.33,0.86,454.78,0,0,0,0,0,
254546421.36,84.67,0.68,80.94,11.39,454.53,0,0,0,0,0,
254546419.34,0,0,0,0.03,454.53,0,0,0,0,0,
254546417.33,0,0,0,0,454.53,0,0,0,0,0,
254546415.31,0,0,0,0.03,454.53,0,0,0,0,0,
254546413.30,0,0,0,0,454.53,0,0,0,0,0,
254546411.28,1.09,0.01,1.02,0.22,349.6,0,0,0,0,0,
254546409.27,0,0,0,0,454.78,0,0,0,0,0,
254546407.25,0.03,0,0,0.03,454.66,0,0,0,0,0,
254546405.24,0,0,0,0,454.78,0,0,0,0,0,
254546403.22,1.98,0.02,1.5,0.26,454.78,0,0,0,0,0,
254546401.20,0,0,0,0,454.78,0,0,0,0,0,
254546399.19,2.02,0.02,0.38,0.19,454.66,0,0,0,0,0,
254546397.17,0,0,0,0,454.53,0,0,0,0,0,
254546395.16,0.8,0.01,0.93,0.03,349.6,0,0,0,0,0,
254546393.14,0,0,0,0,454.66,0,0,0,0,0,
254546391.13,0.16,0,0.19,0.03,454.53,0,0,0,0,0,
254546389.11,0,0,0,0,454.53,0,0,0,0,0,
254546387.10,0.03,0.01,0.13,0.13,454.59,0,0,0,0,0,
254546385.08,0,0,0,0,454.53,0,0,0,0,0,
254546383.06,0.13,0,0.03,0.03,454.53,0,0,0,0,0,
254546381.05,0,0,0,0,454.53,0,0,0,0,0,
254546379.03,4.58,0.07,4.83,0.83,369.28,0,0,0,0,0,
254546377.02,0.19,0.01,0.19,0.06,438.56,0,0,0,0,0,
254546375.00,101.35,1.05,113.57,17.27,454.66,0,0,0,0,0,
254546372.98,0,0,0,0,454.66,0,0,0,0,0,
254546370.97,0,0,0,0.03,454.53,0,0,0,0,0,
254546368.95,0,0,0,0,454.53,0,0,0,0,0,
254546366.94,0,0,0.03,0.06,454.53,0,0,0,0,0,
254546364.92,0.02,0,0,0,454.61,0,0,0,0,0,
254546362.91,0.1,0.01,0.03,0.06,454.53,0,0,0,0,0,
254546360.89,0,0,0.03,0,349.6,0,0,0,0,0,
254546358.87,4.49,0.02,7.3,1.06,454.66,0,0,0,0,0,
254546356.86,0,0,0,0,454.78,0,0,0,0,0,
254546354.84,0.03,0,0.1,0,454.7,0,0,0,0,0,
254546352.83,0,0,0,0.03,454.78,0,0,0,0,0,
254546350.81,0,0,0,0.03,454.75,0,0,0,0,0,
254546348.80,0,0,0,0.03,454.78,0,0,0,0,0,
254546346.78,0,0,0,0,454.78,0,0,0,0,0,
254546344.77,0,0,0,0,349.86,0,0,0,0,0,
254546342.75,0,0,0,0,454.78,0,0,0,0,0,
254546340.73,0,0,0,0,454.66,0,0,0,0,0,
254546338.72,0.03,0,0.06,0.03,454.53,0,0,0,0,0,
254546336.70,0,0,0,0,454.53,0,0,0,0,0,
254546334.69,0.06,0,0.26,0,454.53,0,0,0,0,0,
254546332.67,0,0,0,0,454.53,0,0,0,0,0,
254546330.66,0.03,0.01,0.03,0,454.53,0,0,0,0,0,
254546328.64,0.03,0,0.1,0.03,349.73,0,0,0,0,0,
254546326.62,0.03,0,0.1,0.19,454.53,0,0,0,0,0,
254546324.61,0.22,0.01,0.29,0,454.53,0,0,0,0,0,
254546322.59,0.03,0,0.26,0.42,454.53,0,0,0,0,0,
254546320.57,1.03,0.02,0.29,0.22,454.66,0,0,0,0,0,
254546318.55,84.94,0.85,86.24,10.78,454.78,0,0,0,0,0,
254546316.54,0,0,0,0,454.78,0,0,0,0,0,
254546314.52,0,0,0.13,0,454.66,0,0,0,0,0,
254546312.51,0,0,0,0,414.46,0,0,0,0,0,
254546310.49,0,0,0.03,0.06,393.38,0,0,0,0,0,
254546308.48,0,0,0,0,454.53,0,0,0,0,0,
254546306.46,1.07,0.02,1.47,0.33,454.53,0,0,0,0,0,
254546304.45,0,0,0,0,454.53,0,0,0,0,0,
254546302.43,0,0,0,0,454.53,0,0,0,0,0,
254546300.42,0.92,0,1.31,0.11,454.53,0,0,0,0,0,
254546298.40,0.22,0,0.16,0.06,454.53,0,0,0,0,0,
254546296.38,0,0,0,0,454.53,0,0,0,0,0,
254546294.37,0.16,0,0.06,0.03,349.6,0,0,0,0,0,
254546292.35,0,0,0,0,454.53,0,0,0,0,0,
254546290.34,0,0,0,0,454.66,0,0,0,0,0,
254546288.32,0,0,0,0,454.78,0,0,0,0,0,
254546286.31,0,0,0.03,0,454.66,0,0,0,0,0,
254546284.29,0,0,0.03,0,454.66,0,0,0,0,0,
254546282.28,0,0,0,0,454.78,0,0,0,0,0,
254546280.26,0,0,0,0,454.66,0,0,0,0,0,
254546278.25,0,0,0.1,0.03,349.86,0,0,0,0,0,
254546276.23,0,0,0,0,454.66,0,0,0,0,0,
254546274.21,0.06,0,0,0.1,454.66,0,0,0,0,0,
254546272.20,0,0,0,0,454.66,0,0,0,0,0,
254546270.18,0,0,0,0,454.53,0,0,0,0,0,
254546268.17,0,0,0,0,454.53,0,0,0,0,0,
254546266.15,0,0,0.06,0.03,454.53,0,0,0,0,0,
254546264.14,0.03,0,0,0,454.53,0,0,0,0,0,
254546262.12,0.26,0,0.1,0.13,349.72,0,0,0,0,0,
254546260.11,0,0,0,0,454.53,0,0,0,0,0,
254546258.09,0,0,0.03,0,454.66,0,0,0,0,0,
254546256.08,0,0,0,0,454.75,0,0,0,0,0,
254546254.06,0.13,0,0.26,0,454.78,0,0,0,0,0,
254546252.05,0,0,0,0.06,454.66,0,0,0,0,0,
254546250.03,0,0,0,0,454.66,0,0,0,0,0,
254546248.01,0,0,0,0,454.66,0,0,0,0,0,
254546246.00,0,0,0,0,454.66,0,0,0,0,0,
254546243.98,0.13,0,0.06,0,349.73,0,0,0,0,0,
254546241.97,0,0,0,0.03,454.78,0,0,0,0,0,
254546239.95,0,0,0.26,0,454.66,0,0,0,0,0,
254546237.94,0,0,0,0,454.53,0,0,0,0,0,
254546235.92,0,0,0.03,0,454.53,0,0,0,0,0,
254546233.91,0,0,0,0,454.53,0,0,0,0,0,
254546231.89,0,0,0,0,454.53,0,0,0,0,0,
254546229.87,0,0,0,0,454.53,0,0,0,0,0,
254546227.86,0.26,0,0.1,0.06,349.73,0,0,0,0,0,
254546225.84,0,0,0,0,454.53,0,0,0,0,0,
254546223.83,0.58,0.01,0.45,0.16,454.66,0,0,0,0,0,
254546221.81,0,0,0.06,0.03,454.53,0,0,0,0,0,
254546219.79,0,0,0.16,0,454.53,0,0,0,0,0,
254546217.78,0.03,0,0,0.06,454.66,0,0,0,0,0,
254546215.76,0.1,0.02,1.34,0.42,454.66,0,0,0,0,0,
254546213.75,0,0,0,0,454.53,0,0,0,0,0,
254546211.73,0.13,0.01,0.29,0.1,349.6,0,0,0,0,0,
254546209.72,0,0,0,0,454.66,0,0,0,0,0,
254546207.70,0.94,0.02,0.64,0.19,454.53,0,0,0,0,0,
254546205.69,0,0,0,0,454.66,0,0,0,0,0,
254546203.67,43.62,0.4,42.53,4.99,454.53,0,0,0,0,0,
254546201.65,0,0,0,0,454.78,0,0,0,0,0,
254546199.64,0,0.01,0,0.03,454.78,0,0,0,0,0,
254546197.62,0.03,0,0,0,454.66,0,0,0,0,0,
254546195.60,6.94,0.04,6.94,1.18,382.59,0,0,0,0,0,
254546193.59,0,0,0,0,425.12,0,0,0,0,0,
254546191.57,0.35,0.01,0.13,0.1,454.53,0,0,0,0,0,
254546189.56,0.03,0,0.13,0.06,454.66,0,0,0,0,0,
254546187.54,0.03,0,0,0,454.78,0,0,0,0,0,
254546185.53,0,0,0,0,454.78,0,0,0,0,0,
254546183.51,0.03,0,0,0.03,454.78,0,0,0,0,0,
254546181.50,0,0,0,0,454.66,0,0,0,0,0,
254546179.48,0,0,0,0,454.66,0,0,0,0,0,
254546177.46,0,0,0,0,349.82,0,0,0,0,0,
254546175.45,0.03,0,0,0,454.66,0,0,0,0,0,
254546173.43,0,0,0.06,0.03,454.66,0,0,0,0,0,
254546171.42,0,0,0.06,0.06,454.66,0,0,0,0,0,
254546169.40,0,0,0,0,454.53,0,0,0,0,0,
254546167.39,0.42,0.01,0.48,0,454.53,0,0,0,0,0,
254546165.37,0,0,0,0,454.53,0,0,0,0,0,
254546163.35,0.06,0,0.03,0.03,454.53,0,0,0,0,0,
254546161.34,0,0,0,0,349.6,0,0,0,0,0,
254546159.32,0.06,0.01,0.13,0.06,454.66,0,0,0,0,0,
254546157.31,0,0,0,0,454.53,0,0,0,0,0,
254546155.29,3.62,0.03,6.18,0.96,454.53,0,0,0,0,0,
254546153.28,0,0,0,0,454.53,0,0,0,0,0,
254546151.26,0.06,0,0.16,0.06,454.53,0,0,0,0,0,
254546149.25,0.82,0.01,2.24,0.22,454.53,0,0,0,0,0,
254546147.23,0.46,0,0.35,0,454.63,0,0,0,0,0,
254546145.21,0,0,0.03,0,349.6,0,0,0,0,0,
254546143.20,0.42,0,0.58,0.06,454.66,0,0,0,0,0,
254546141.18,0,0,0,0,454.77,0,0,0,0,0,
254546139.17,0.13,0,0.16,0.03,454.78,0,0,0,0,0,
254546137.15,0,0,0,0,454.78,0,0,0,0,0,
254546135.14,0.38,0,0,0.03,454.66,0,0,0,0,0,
254546133.12,0,0,0,0,454.66,0,0,0,0,0,
254546131.10,2.02,0.02,1.63,0.32,454.66,0,0,0,0,0,
254546129.09,4.22,0.03,1.82,0.13,429.57,0,0,0,0,0,
254546127.07,0,0,0,0,378.4,0,0,0,0,0,
254546125.06,0,0,0,0,454.66,0,0,0,0,0,
254546123.04,0.22,0.01,0.26,0.13,454.66,0,0,0,0,0,
254546121.02,0,0,0,0,454.78,0,0,0,0,0,
254546119.01,0.1,0,0,0.03,454.66,0,0,0,0,0,
254546116.99,0,0,0,0,454.66,0,0,0,0,0,
254546114.98,0.29,0,0.19,0.1,454.53,0,0,0,0,0,
254546112.96,0.06,0,0.03,0,454.53,0,0,0,0,0,
254546110.95,0.9,0.01,3.3,0.38,349.6,0,0,0,0,0,
254546108.93,0,0,0,0,454.53,0,0,0,0,0,
254546106.92,0,0,0.03,0.03,454.53,0,0,0,0,0,
254546104.90,0,0,0,0,454.66,0,0,0,0,0,
254546102.89,0,0,0.1,0.13,454.53,0,0,0,0,0,
254546100.87,1.5,0.02,2.27,0.29,454.53,0,0,0,0,0,
254546098.85,2.4,0.03,1.73,0.29,454.56,0,0,0,0,0,
254546096.84,0,0,0,0,454.53,0,0,0,0,0,
254546094.82,0.51,0,0.45,0.13,349.6,0,0,0,0,0,
254546092.81,0,0,0,0,454.78,0,0,0,0,0,
254546090.79,3.01,0.04,2.3,0.58,454.78,0,0,0,0,0,
254546088.78,0,0,0,0,454.66,0,0,0,0,0,
254546086.76,4.1,0.02,1.34,0.29,454.66,0,0,0,0,0,
254546084.75,0,0,0,0,454.66,0,0,0,0,0,
254546082.73,0,0,0.19,0.13,454.78,0,0,0,0,0,
254546080.71,0,0,0,0,454.66,0,0,0,0,0,
254546078.70,1.98,0.02,2.75,0.42,350.75,0,0,0,0,0,
254546076.68,0,0,0,0,454.66,0,0,0,0,0,
254546074.67,2.21,0.01,2.82,0.38,454.66,0,0,0,0,0,
254546072.65,0,0,0,0,454.53,0,0,0,0,0,
254546070.64,12.99,0.05,13.6,1.47,454.66,0,0,0,0,0,
254546068.62,0,0,0,0,454.53,0,0,0,0,0,
254546066.60,0.06,0,0.19,0.06,454.53,0,0,0,0,0,
254546064.59,0,0,0.03,0,454.53,0,0,0,0,0,
254546062.57,0.32,0,0.38,0.1,454.66,0,0,0,0,0,
254546060.56,0.83,0.01,2.27,0.19,349.6,0,0,0,0,0,
254546058.54,0.93,0.01,1.25,0.26,454.53,0,0,0,0,0,
254546056.52,51.34,0.41,45.86,7.17,454.76,0,0,0,0,0,
254546054.34,110.07,1.25,97.28,17.89,454.53,0,0,0,0,0,
254546052.33,0.03,0,0,0.03,454.53,0,0,0,0,0,
254546050.31,75.86,0.88,79.27,18.02,454.53,0,0,0,0,0,
254546048.29,118.5,1.41,133.5,27.68,454.4,0,0,0,0,0,
254546046.28,0.03,0.01,0.03,0.1,454.53,0,0,0,0,0,
254546044.26,0.06,0,0,0.06,349.6,0,0,0,0,0,
254546042.25,3.04,0.02,5.57,0.77,454.53,0,0,0,0,0,
254546040.23,0,0,0,0,454.66,0,0,0,0,0,
254546038.21,0.03,0,0.03,0.1,454.66,0,0,0,0,0,
254546036.20,1.02,0.01,0.96,0.13,454.53,0,0,0,0,0,
254546034.18,0,0,0.19,0.1,454.66,0,0,0,0,0,
254546032.17,0,0,0,0,454.66,0,0,0,0,0,
254546030.15,0,0,0.06,0.1,454.7,0,0,0,0,0,
254546028.14,0.35,0.01,1.12,0.06,349.86,0,0,0,0,0,
254546026.12,0.19,0,0.58,0.1,454.78,0,0,0,0,0,
254546024.10,0.51,0.01,0.26,0.1,454.66,0,0,0,0,0,
254546022.09,0.16,0,0.16,0.06,454.66,0,0,0,0,0,
254546020.07,0,0,0,0,454.66,0,0,0,0,0,
254546018.06,0.06,0,0.13,0.1,454.66,0,0,0,0,0,
254546016.04,0,0,0,0,454.78,0,0,0,0,0,
254546014.03,1.18,0.03,0.86,0.43,454.66,0,0,0,0,0,
254546012.01,0.22,0.01,0.54,0.32,358.4,0,0,0,0,0,
254546009.99,2.69,0.04,2.75,0.8,451.33,0,0,0,0,0,
254546007.97,9.09,0.1,12.1,2.53,454.53,0,0,0,0,0,
254546005.95,0,0,0,0,454.53,0,0,0,0,0,
254546003.94,0.9,0,1.38,0.26,454.53,0,0,0,0,0,
254546001.92,0,0,0,0,454.53,0,0,0,0,0,
254545999.91,0.06,0.01,0,0.03,454.53,0,0,0,0,0,
254545997.89,0,0,0,0,454.66,0,0,0,0,0,
254545995.88,2.94,0.04,1.76,0.38,454.66,0,0,0,0,0,
254545993.86,0.06,0,0.1,0.06,349.86,0,0,0,0,0,
254545991.85,0,0,0.06,0.1,454.66,0,0,0,0,0,
254545989.83,0,0,0.03,0,454.66,0,0,0,0,0,
254545987.82,1.73,0.02,2.66,0.64,454.66,0,0,0,0,0,
254545985.80,0,0,0.03,0,454.78,0,0,0,0,0,
254545983.78,4.54,0.05,2.02,0.77,454.78,0,0,0,0,0,
254545981.77,0,0,0,0,454.53,0,0,0,0,0,
254545979.75,1.57,0.03,1.66,0.7,454.53,0,0,0,0,0,
254545977.74,0.8,0.01,1.28,0.1,349.73,0,0,0,0,0,
254545975.72,1.06,0.02,1.09,0.54,454.53,0,0,0,0,0,
254545973.71,2.98,0.03,3.07,0.74,454.53,0,0,0,0,0,
254545971.69,116.67,2.01,125.73,34.62,454.78,0,0,0,0,0,
254545969.53,76.26,1.45,79.23,23.62,454.66,0,0,0,0,0,
254545967.52,0.64,0.01,0.61,0.22,454.53,0,0,0,0,0,
254545965.50,0,0,0,0,454.78,0,0,0,0,0,
254545963.49,1.18,0.06,1.54,1.28,454.78,0,0,0,0,0,
254545961.47,0.74,0.02,1.73,0.38,349.73,0,0,0,0,0,
254545959.45,24.1,0.39,26.05,5.54,454.78,0,0,0,0,0,
254545957.44,15.98,0.27,13.02,2.02,454.66,0,0,0,0,0,
254545955.42,10.18,0.19,8.7,1.54,454.66,0,0,0,0,0,
254545953.39,173.5,3.78,146.43,46.94,454.78,0,0,0,0,0,
254545951.37,245.67,8.67,201.82,132.96,454.53,0,0,0,0,0,
254545949.33,242.18,7.16,271.58,91.65,454.53,0,0,0,0,0,
254545947.31,85.08,4.35,79.2,61.18,454.66,0,0,0,0,0,
254545945.30,43.94,0.98,40.96,17.34,360.19,0,0,0,0,0,
254545943.28,49.42,1.18,49.34,17.3,448,0,0,0,0,0,
254545941.26,49.26,0.98,50.24,15.33,454.53,0,0,0,0,0,
254545939.24,57.09,1.08,52.13,16.06,454.53,0,0,0,0,0,
254545937.23,56.32,0.93,58.75,17.7,454.53,0,0,0,0,0,
254545935.21,56.77,1.01,54.5,16.45,454.55,0,0,0,0,0,
254545933.19,57.47,1.12,55.55,18.66,454.53,0,0,0,0,0,
254545931.17,123.23,2.36,116.77,39.07,454.66,0,0,0,0,0,
254545929.16,14.08,0.14,16.06,2.82,454.66,0,0,0,0,0,
254545927.14,0,0,0,0,349.73,0,0,0,0,0,
254545925.13,0,0,0,0,454.66,0,0,0,0,0,
254545923.11,0.06,0,0.1,0.1,454.66,0,0,0,0,0,
254545921.09,0,0,0,0,454.53,0,0,0,0,0,
254545919.08,0,0.01,0,0,454.53,0,0,0,0,0,
254545917.06,0,0,0,0,454.53,0,0,0,0,0,
254545915.05,0,0,0,0,454.53,0,0,0,0,0,
254545913.03,0,0,0,0,454.4,0,0,0,0,0,
254545911.02,0.19,0.01,0,0.1,349.6,0,0,0,0,0,
254545909.00,0,0,0,0,454.66,0,0,0,0,0,
254545906.99,0.1,0.01,0.1,0.16,454.66,0,0,0,0,0,
254545904.97,0,0,0,0,454.53,0,0,0,0,0,
254545902.96,1.63,0.04,2.82,0.64,454.53,0,0,0,0,0,
254545900.94,0,0,0,0.06,454.65,0,0,0,0,0,
254545898.92,0.03,0,0,0,454.66,0,0,0,0,0,
254545896.91,0,0,0,0,454.78,0,0,0,0,0,
254545894.89,0.16,0,0.03,0.06,349.86,0,0,0,0,0,
254545892.88,0,0,0,0,454.66,0,0,0,0,0,
254545890.86,0.1,0.03,0.26,0.35,454.78,0,0,0,0,0,
254545888.85,0,0,0,0,454.66,0,0,0,0,0,
254545886.83,2.3,0.07,4.7,1.54,454.66,0,0,0,0,0,
254545884.82,3.23,0.08,0.96,0.74,454.66,0,0,0,0,0,
254545882.80,0.19,0.05,0.19,0.64,454.4,0,0,0,0,0,
254545880.79,0,0,0,0.03,454.53,0,0,0,0,0,
