DPU Throughput
timestamp,FPS

DDR Bandwidth
timestamp,DDRC_PORT_S1_Read,DDRC_PORT_S1_Write,DDRC_PORT_S2_Read,DDRC_PORT_S2_Write,DDRC_PORT_S3_Read,DDRC_PORT_S3_Write,DDRC_PORT_S4_Read,DDRC_PORT_S4_Write,DDRC_PORT_S5_Read,DDRC_PORT_S5_Write,
448960289.42,141.38,1.23,120.67,17.47,454.53,0,0,0,0,0,
448960287.41,0.19,0,0.13,0.03,454.53,0,0,0,0,0,
448960285.39,0.16,0.01,0.03,0.06,349.6,0,0,0,0,0,
448960283.38,0.73,0.01,0.29,0.22,454.62,0,0,0,0,0,
448960281.36,0,0,0.03,0,454.78,0,0,0,0,0,
448960279.35,1.02,0.01,0.83,0.29,454.78,0,0,0,0,0,
448960277.33,4.22,0.02,1.47,0.1,454.67,0,0,0,0,0,
448960275.31,0,0,0,0,454.66,0,0,0,0,0,
448960273.30,0,0,0,0,454.78,0,0,0,0,0,
448960271.28,0,0,0,0,454.53,0,0,0,0,0,
448960269.27,0,0,0,0,451.97,0,0,0,0,0,
448960267.25,1.92,0.02,1.66,0.38,355.87,0,0,0,0,0,
448960265.23,0,0,0,0.03,454.53,0,0,0,0,0,
448960263.22,3.56,0.02,1.89,0.29,454.53,0,0,0,0,0,
448960261.20,0,0,0,0,454.53,0,0,0,0,0,
448960259.18,0,0,0,0,454.53,0,0,0,0,0,
448960257.17,0,0,0,0,454.53,0,0,0,0,0,
448960255.15,0,0,0,0,454.53,0,0,0,0,0,
448960253.13,0,0,0,0,454.53,0,0,0,0,0,
448960251.12,2.37,0.02,2.18,0.26,349.6,0,0,0,0,0,
448960249.10,0.02,0,0,0,454.66,0,0,0,0,0,
448960247.08,0,0,0,0,454.53,0,0,0,0,0,
448960245.07,0,0,0,0,454.66,0,0,0,0,0,
448960243.05,0.86,0.01,2.56,0.48,454.53,0,0,0,0,0,
448960241.04,2.78,0.01,3.36,0.26,454.53,0,0,0,0,0,
448960239.02,0,0,0,0,454.78,0,0,0,0,0,
448960237.00,0.03,0,0,0,454.62,0,0,0,0,0,
448960234.98,0.06,0,0.06,0.06,349.84,0,0,0,0,0,
448960232.97,0,0,0,0,454.66,0,0,0,0,0,
448960230.95,1.63,0.01,0.64,0.03,454.78,0,0,0,0,0,
448960228.94,0,0,0,0,454.76,0,0,0,0,0,
448960226.92,0.58,0.01,1.44,0.16,454.78,0,0,0,0,0,
448960224.90,0,0,0,0,454.66,0,0,0,0,0,
448960222.89,0.03,0,0.06,0.16,454.75,0,0,0,0,0,
448960220.87,0,0,0.03,0,454.78,0,0,0,0,0,
448960218.85,6.85,0.04,4.32,0.74,368,0,0,0,0,0,
448960216.83,55.32,0.43,50.95,9.18,441.46,0,0,0,0,0,
448960214.80,144.03,1.52,141.67,26.24,454.54,0,0,0,0,0,
448960212.79,0.03,0,0,0,454.53,0,0,0,0,0,
448960210.77,4.86,0.05,3.26,0.96,454.53,0,0,0,0,0,
448960208.75,140.14,1.55,125.06,27.39,454.53,0,0,0,0,0,
448960206.74,138.24,2.26,138.82,33.18,454.53,0,0,0,0,0,
448960204.73,0,0,0,0,454.53,0,0,0,0,0,
448960202.71,3.93,0.06,2.08,0.64,454.66,0,0,0,0,0,
448960200.69,0,0,0,0,349.6,0,0,0,0,0,
448960198.68,0,0,0,0,454.53,0,0,0,0,0,
448960196.66,0,0,0,0,454.53,0,0,0,0,0,
448960194.64,0,0,0,0,454.53,0,0,0,0,0,
448960192.63,0.03,0,0,0,454.53,0,0,0,0,0,
448960190.61,0.38,0.02,0.03,0.06,454.66,0,0,0,0,0,
448960188.59,0.03,0,0.1,0.06,454.66,0,0,0,0,0,
448960186.58,0,0,0,0,454.66,0,0,0,0,0,
448960184.56,0,0,0.03,0.03,349.73,0,0,0,0,0,
448960182.54,2.46,0.04,3.42,0.86,454.66,0,0,0,0,0,
448960180.53,0,0,0,0,454.78,0,0,0,0,0,
448960178.51,0,0,0,0,454.76,0,0,0,0,0,
448960176.49,0,0,0,0,454.78,0,0,0,0,0,
448960174.48,6.04,0.04,5.38,0.8,454.66,0,0,0,0,0,
448960172.46,0.03,0,0,0,454.66,0,0,0,0,0,
448960170.44,0.74,0.01,0.58,0.29,454.54,0,0,0,0,0,
448960168.43,0,0,0.06,0.03,349.86,0,0,0,0,0,
448960166.41,0,0,0.16,0.22,454.78,0,0,0,0,0,
448960164.40,0,0,0,0.03,454.66,0,0,0,0,0,
448960162.39,1.54,0.04,2.08,0.26,454.53,0,0,0,0,0,
448960160.37,0,0,0,0,454.53,0,0,0,0,0,
448960158.36,0.42,0.02,0.35,0.22,454.53,0,0,0,0,0,
448960156.34,0.13,0.01,0.45,0.22,454.53,0,0,0,0,0,
448960154.33,7.2,0.07,8.61,1.41,454.53,0,0,0,0,0,
448960152.31,0,0,0,0.03,408.83,0,0,0,0,0,
448960150.30,6.62,0.09,5.31,1.12,398.75,0,0,0,0,0,
448960148.28,0,0,0,0.03,454.66,0,0,0,0,0,
448960146.27,2.85,0.06,1.92,0.96,454.66,0,0,0,0,0,
448960144.25,0.03,0.01,0,0,454.66,0,0,0,0,0,
448960142.24,8.51,0.12,9.41,2.14,454.53,0,0,0,0,0,
448960140.22,2.72,0.03,3.36,0.67,454.53,0,0,0,0,0,
448960138.21,3.71,0.06,4.26,1.44,454.53,0,0,0,0,0,
448960136.19,20.32,0.2,20.51,3.46,454.53,0,0,0,0,0,
448960134.17,7.19,0.09,12.51,1.44,349.6,0,0,0,0,0,
448960132.15,131.33,1.57,122.91,24.99,454.53,0,0,0,0,0,
448960130.11,426.79,12.2,430.26,192.42,454.53,0,0,0,0,0,
448960128.09,131.99,5.88,146.72,102.82,454.59,0,0,0,0,0,
448960126.07,159.3,4.93,140.13,71.52,454.66,0,0,0,0,0,
448960124.05,77.26,2.65,81.73,46.5,454.66,0,0,0,0,0,
448960118.37,316.45,13.21,333.47,224.86,804.26,0,0,0,0,0,
448960116.34,200.61,7.57,196.58,120.29,454.78,0,0,0,0,0,
448960114.31,161.15,8.69,127.65,112.13,454.59,0,0,0,0,0,
448960112.29,136.77,5.06,178.21,116,454.66,0,0,0,0,0,
448960110.26,168.03,4.85,152,68.32,454.53,0,0,0,0,0,
448960108.24,185.49,5.04,166.91,75.17,454.55,0,0,0,0,0,
448960106.21,312.68,8.73,303.74,139.49,454.78,0,0,0,0,0,
448960104.18,155.78,4.35,156.83,71.62,454.66,0,0,0,0,0,
448960102.16,255.14,7.67,269.41,130.69,384.9,0,0,0,0,0,
448960100.14,315.39,11.38,295.07,174.4,424.1,0,0,0,0,0,
448960098.11,297.98,10.22,292.58,156.32,454.53,0,0,0,0,0,
448960096.09,151.68,5.95,134.4,80.64,454.59,0,0,0,0,0,
448960094.08,236.06,6.65,236.54,107.07,454.53,0,0,0,0,0,
448960092.05,328.71,8.41,327.62,134.27,454.66,0,0,0,0,0,
448960089.82,328.06,6.38,321.41,93.06,454.53,0,0,0,0,0,
448960087.11,60.99,0.94,50.98,13.76,454.78,0,0,0,0,0,
448960085.10,0.19,0,0.16,0.06,349.73,0,0,0,0,0,
448960083.08,0,0,0,0,454.66,0,0,0,0,0,
448960081.06,0,0,0,0.03,454.78,0,0,0,0,0,
448960079.05,0,0,0,0,454.66,0,0,0,0,0,
448960077.03,0.13,0.01,0,0,454.7,0,0,0,0,0,
448960075.01,89.83,1.49,82.7,28.06,454.53,0,0,0,0,0,
448960072.98,22.78,0.37,23.84,7.17,454.66,0,0,0,0,0,
448960070.97,6.72,0.1,7.84,2.27,454.53,0,0,0,0,0,
448960068.95,3.68,0.02,2.4,0.67,418.69,0,0,0,0,0,
448960066.94,0.03,0,0,0,389.15,0,0,0,0,0,
448960064.92,0,0,0,0,454.66,0,0,0,0,0,
448960062.90,0,0,0,0,454.66,0,0,0,0,0,
448960060.89,0,0,0,0,454.78,0,0,0,0,0,
448960058.87,1.79,0.02,1.92,0.58,454.73,0,0,0,0,0,
448960056.86,0,0,0,0,454.66,0,0,0,0,0,
448960054.84,0,0,0,0.03,454.78,0,0,0,0,0,
448960052.82,0,0,0,0,454.53,0,0,0,0,0,
448960050.81,0,0,0.1,0.03,349.73,0,0,0,0,0,
448960048.79,0,0,0,0,454.66,0,0,0,0,0,
448960046.77,0,0,0,0,454.66,0,0,0,0,0,
448960044.76,0,0,0,0,454.66,0,0,0,0,0,
448960042.74,2.66,0.03,1.63,0.29,454.66,0,0,0,0,0,
448960040.73,0.58,0.02,0.58,0.16,454.78,0,0,0,0,0,
448960038.71,1.37,0.02,1.34,0.29,454.78,0,0,0,0,0,
448960036.70,0.06,0.01,0.45,0.26,454.66,0,0,0,0,0,
448960034.68,0.06,0,0,0,349.73,0,0,0,0,0,
448960032.66,0,0,0,0,454.53,0,0,0,0,0,
448960030.65,1.28,0.02,2.53,0.77,454.66,0,0,0,0,0,
448960028.63,0,0,0,0.03,454.66,0,0,0,0,0,
448960026.61,0.03,0,0.1,0,454.66,0,0,0,0,0,
448960024.60,0,0.01,0,0.03,454.66,0,0,0,0,0,
448960022.58,3.93,0.07,5.09,1.41,454.53,0,0,0,0,0,
448960020.57,0,0,0,0.03,454.66,0,0,0,0,0,
448960018.55,0.74,0.01,0.51,0.22,349.86,0,0,0,0,0,
448960016.54,0,0,0,0,454.66,0,0,0,0,0,
448960014.52,0.19,0.03,0.06,0.54,454.53,0,0,0,0,0,
448960012.51,0,0,0.03,0,454.53,0,0,0,0,0,
448960010.49,4.1,0.09,1.44,1.06,454.53,0,0,0,0,0,
448960008.48,38.82,0.59,38.82,11.04,454.53,0,0,0,0,0,
448960006.46,0.29,0,0.16,0.1,454.61,0,0,0,0,0,
448960004.44,0.06,0,0.26,0,454.54,0,0,0,0,0,
448960002.43,1.12,0.02,0.99,0.45,454.53,0,0,0,0,0,
448960000.42,0.03,0,0.13,0.1,349.6,0,0,0,0,0,
448959998.40,0.06,0.01,0.13,0.32,454.66,0,0,0,0,0,
448959996.39,0,0,0,0,454.66,0,0,0,0,0,
448959994.37,3.84,0.07,3.55,0.74,454.66,0,0,0,0,0,
448959992.36,0,0,0,0,454.53,0,0,0,0,0,
448959990.34,2.59,0.06,3.17,0.96,454.66,0,0,0,0,0,
448959988.33,0,0,0,0.03,454.53,0,0,0,0,0,
448959986.31,18.34,0.24,17.25,4.8,454.53,0,0,0,0,0,
448959984.30,0.77,0,1.79,0.32,349.73,0,0,0,0,0,
448959982.28,2.82,0.05,2.98,0.7,454.66,0,0,0,0,0,
448959980.27,0.13,0.01,0.1,0.03,454.66,0,0,0,0,0,
448959978.25,129.69,2.44,140.17,41.82,454.53,0,0,0,0,0,
448959976.23,165.02,4.28,171.37,65.57,454.53,0,0,0,0,0,
448959974.20,199.06,5.14,172.2,80.9,454.66,0,0,0,0,0,
448959972.16,132.67,3.16,118.11,34.46,454.78,0,0,0,0,0,
448959970.13,197.11,5.29,186.93,81.98,454.53,0,0,0,0,0,
448959968.09,159.59,6.33,165.16,90.98,349.73,0,0,0,0,0,
448959966.07,181.1,5.1,178.82,75.2,454.53,0,0,0,0,0,
448959964.05,166.91,5.58,169.82,86.72,454.78,0,0,0,0,0,
448959961.98,0.03,0,0.06,0,454.53,0,0,0,0,0,
448959959.97,0.13,0,0.06,0.26,454.66,0,0,0,0,0,
448959957.95,0,0.01,0,0,454.64,0,0,0,0,0,
448959955.94,8.09,0.09,6.46,1.38,454.53,0,0,0,0,0,
448959953.92,0.06,0,0,0,454.66,0,0,0,0,0,
448959951.91,7.49,0.06,6.11,0.9,355.23,0,0,0,0,0,
448959949.89,0.93,0.01,1.38,0.16,452.39,0,0,0,0,0,
448959947.87,24.03,0.31,23.81,7.01,454.66,0,0,0,0,0,
448959945.84,167.55,4.77,165.1,76.51,454.53,0,0,0,0,0,
448959943.82,158.06,3.44,148.52,52.48,454.78,0,0,0,0,0,
448959941.80,152.24,3.7,144.58,63.52,454.53,0,0,0,0,0,
448959939.77,185.9,5.78,178.37,87.49,454.53,0,0,0,0,0,
448959937.76,153.39,3.16,160.03,50.59,454.53,0,0,0,0,0,
448959935.74,172.45,5.7,185.42,96.77,454.53,0,0,0,0,0,
448959933.72,179.15,4.35,171.2,61.02,349.76,0,0,0,0,0,
448959931.70,190.43,4.58,190.11,61.66,454.66,0,0,0,0,0,
448959929.68,0,0,0,0,454.78,0,0,0,0,0,
448959927.67,0.06,0,0.58,0.32,454.66,0,0,0,0,0,
448959925.65,0,0,0.06,0.03,454.66,0,0,0,0,0,
448959923.64,0.06,0,0.13,0,454.78,0,0,0,0,0,
448959921.62,0,0,0,0,454.66,0,0,0,0,0,
448959919.61,0.03,0,0.03,0.03,454.66,0,0,0,0,0,
448959917.59,0,0,0,0,349.73,0,0,0,0,0,
448959915.58,0,0,0,0,454.58,0,0,0,0,0,
448959913.56,0,0,0,0,454.66,0,0,0,0,0,
448959911.55,0.03,0,0.03,0.03,454.53,0,0,0,0,0,
448959909.53,2.3,0.03,3.87,0.73,454.53,0,0,0,0,0,
448959907.51,0,0,0,0,454.53,0,0,0,0,0,
448959905.50,0,0,0,0,454.53,0,0,0,0,0,
448959903.48,1.09,0.01,0.16,0.13,454.53,0,0,0,0,0,
448959901.47,0.13,0,0.38,0.1,349.6,0,0,0,0,0,
448959899.45,0,0,0,0,454.66,0,0,0,0,0,
448959897.44,0,0,0,0,454.66,0,0,0,0,0,
448959895.42,0,0,0,0,454.66,0,0,0,0,0,
448959893.41,0,0,0,0.03,454.66,0,0,0,0,0,
448959891.39,0.16,0,0,0.03,454.78,0,0,0,0,0,
448959889.38,0.1,0,0,0.1,454.66,0,0,0,0,0,
448959887.36,0.03,0,0.1,0.1,454.78,0,0,0,0,0,
448959885.35,0,0,0,0,391.68,0,0,0,0,0,
448959883.33,0,0,0,0,416.16,0,0,0,0,0,
448959881.31,0,0,0,0,454.62,0,0,0,0,0,
448959879.30,0.22,0.01,0.16,0.13,454.53,0,0,0,0,0,
448959877.28,4.22,0.02,3.46,0.48,454.53,0,0,0,0,0,
448959875.27,0,0,0,0,454.53,0,0,0,0,0,
448959873.25,0,0,0,0,454.53,0,0,0,0,0,
448959871.24,0,0,0,0,454.53,0,0,0,0,0,
448959869.22,0,0,0.03,0,454.53,0,0,0,0,0,
448959867.21,0,0,0.03,0,349.6,0,0,0,0,0,
448959865.19,0,0,0,0,454.66,0,0,0,0,0,
448959863.18,0,0,0,0,454.66,0,0,0,0,0,
448959861.16,0,0,0,0.1,454.66,0,0,0,0,0,
448959859.14,0,0,0,0,454.78,0,0,0,0,0,
448959857.13,0,0,0,0,454.66,0,0,0,0,0,
448959855.11,0,0,0,0,454.66,0,0,0,0,0,
448959853.10,0,0,0,0,454.78,0,0,0,0,0,
448959851.08,0.96,0.01,0.99,0.38,349.73,0,0,0,0,0,
448959849.07,0,0,0,0,454.66,0,0,0,0,0,
448959847.05,0,0,0,0,454.78,0,0,0,0,0,
448959845.03,0,0.01,0,0,454.66,0,0,0,0,0,
448959843.02,0.93,0,2.46,0.26,454.78,0,0,0,0,0,
448959841.00,0.9,0.01,1.25,0.19,454.78,0,0,0,0,0,
448959838.98,1.02,0.01,0.54,0.19,454.66,0,0,0,0,0,
448959836.94,0.58,0.01,1.63,0.06,454.66,0,0,0,0,0,
448959834.93,3.33,0.05,1.95,0.51,349.86,0,0,0,0,0,
448959832.91,0,0,0,0,454.78,0,0,0,0,0,
448959830.90,0,0,0,0,454.78,0,0,0,0,0,
448959828.88,0.1,0,0.1,0.03,454.71,0,0,0,0,0,
448959826.86,0,0,0,0,454.66,0,0,0,0,0,
448959824.85,0,0,0.03,0,454.66,0,0,0,0,0,
448959822.83,1.6,0.01,1.22,0.16,454.66,0,0,0,0,0,
448959820.82,0,0,0,0,454.66,0,0,0,0,0,
448959818.80,1.31,0.04,1.02,0.22,432.77,0,0,0,0,0,
448959816.79,0.42,0.01,0.54,0.1,374.56,0,0,0,0,0,
448959814.78,0.06,0.01,0.29,0.13,454.53,0,0,0,0,0,
448959812.76,0.13,0,0,0,454.66,0,0,0,0,0,
448959810.75,123.1,1.67,128.16,24.16,454.66,0,0,0,0,0,
448959808.73,48.38,0.54,45.28,6.24,454.58,0,0,0,0,0,
448959806.71,10.37,0.08,10.08,1.15,454.53,0,0,0,0,0,
448959804.70,0,0,0,0,454.66,0,0,0,0,0,
448959802.68,2.24,0.01,2.78,0.22,454.4,0,0,0,0,0,
448959800.67,0.03,0,0,0,349.73,0,0,0,0,0,
448959798.65,0.06,0.01,0.06,0.06,454.66,0,0,0,0,0,
448959796.63,0,0,0,0,454.78,0,0,0,0,0,
448959794.62,0,0,0,0,454.78,0,0,0,0,0,
448959792.60,0,0,0,0,454.78,0,0,0,0,0,
448959790.59,0.19,0,0.03,0.06,454.66,0,0,0,0,0,
448959788.57,0,0,0,0,454.68,0,0,0,0,0,
448959786.56,0.13,0,0,0,454.66,0,0,0,0,0,
448959784.54,0.06,0,0,0,349.86,0,0,0,0,0,
448959782.53,0,0,0,0,454.66,0,0,0,0,0,
448959780.51,0,0,0,0,454.53,0,0,0,0,0,
448959778.49,0,0,0,0.03,454.53,0,0,0,0,0,
448959776.48,0,0,0,0,454.54,0,0,0,0,0,
448959774.46,1.49,0.03,1.6,0.32,454.66,0,0,0,0,0,
448959772.45,0,0,0,0,454.53,0,0,0,0,0,
448959770.43,0,0,0.13,0,454.53,0,0,0,0,0,
448959768.42,0,0,0,0,354.46,0,0,0,0,0,
448959766.40,0.06,0,0,0,453.25,0,0,0,0,0,
448959764.39,0,0,0,0,454.53,0,0,0,0,0,
448959762.37,0.06,0,0,0,454.66,0,0,0,0,0,
448959760.36,0,0,0,0,454.66,0,0,0,0,0,
448959758.34,0.16,0,0.64,0.13,454.66,0,0,0,0,0,
448959756.33,0,0,0,0,454.78,0,0,0,0,0,
448959754.31,0,0,0,0,454.66,0,0,0,0,0,
448959752.29,0,0,0,0,454.78,0,0,0,0,0,
448959750.28,0,0,0,0.1,349.73,0,0,0,0,0,
448959748.26,0,0,0,0,454.66,0,0,0,0,0,
448959746.25,0.26,0.01,0.67,0.1,454.78,0,0,0,0,0,
448959744.23,0,0,0,0,454.53,0,0,0,0,0,
448959742.22,0.34,0.01,0.29,0.13,454.53,0,0,0,0,0,
448959740.20,0,0,0,0.03,454.53,0,0,0,0,0,
448959738.18,0,0,0,0,454.53,0,0,0,0,0,
448959736.17,0,0,0,0,454.53,0,0,0,0,0,
448959734.15,0,0,0,0,349.6,0,0,0,0,0,
448959732.14,0,0,0,0,454.53,0,0,0,0,0,
448959730.12,0.83,0.01,0.42,0.16,454.53,0,0,0,0,0,
448959728.11,0,0,0,0,454.66,0,0,0,0,0,
448959726.09,0.03,0,0,0.03,454.53,0,0,0,0,0,
448959724.08,0,0,0,0,454.53,0,0,0,0,0,
448959722.06,0,0,0,0,454.53,0,0,0,0,0,
448959720.04,0,0,0,0,454.66,0,0,0,0,0,
448959718.03,0.06,0,0.74,0.22,349.73,0,0,0,0,0,
448959716.01,0,0,0.1,0.03,454.66,0,0,0,0,0,
448959713.99,0.38,0,0.42,0.19,454.78,0,0,0,0,0,
448959711.97,0,0,0,0,454.66,0,0,0,0,0,
448959709.96,0,0.01,0,0,454.69,0,0,0,0,0,
448959707.94,24.99,0.17,27.26,3.81,454.66,0,0,0,0,0,
448959705.92,0,0,0,0,454.66,0,0,0,0,0,
448959703.91,0,0,0.06,0.03,454.66,0,0,0,0,0,
448959701.89,0.03,0,0,0.06,399.36,0,0,0,0,0,
448959699.88,0.13,0,0.45,0.03,408.48,0,0,0,0,0,
448959697.86,0,0,0,0,454.53,0,0,0,0,0,
448959695.85,0.73,0.02,0.48,0.16,454.53,0,0,0,0,0,
448959693.83,0,0,0,0,454.53,0,0,0,0,0,
448959691.81,0,0,0,0,454.53,0,0,0,0,0,
448959689.80,0.06,0,0,0.03,454.53,0,0,0,0,0,
448959687.78,0,0,0,0,454.65,0,0,0,0,0,
448959685.77,0,0,0,0,454.53,0,0,0,0,0,
448959683.75,0,0,0.06,0.03,349.6,0,0,0,0,0,
448959681.73,0,0,0,0,454.53,0,0,0,0,0,
448959679.72,0.03,0,0.06,0,454.53,0,0,0,0,0,
448959677.70,0,0,0,0,454.53,0,0,0,0,0,
448959675.69,0,0,0.03,0,454.53,0,0,0,0,0,
448959673.67,0,0,0,0,454.53,0,0,0,0,0,
448959671.66,0,0,0.03,0.03,454.53,0,0,0,0,0,
448959669.64,0,0,0,0.03,454.66,0,0,0,0,0,
448959667.63,0.03,0,0.16,0.03,349.73,0,0,0,0,0,
448959665.61,0,0,0,0,454.66,0,0,0,0,0,
448959663.60,0,0,0.03,0,454.66,0,0,0,0,0,
448959661.58,0.25,0.01,0.38,0.03,454.78,0,0,0,0,0,
448959659.56,0.1,0,0.03,0.06,454.66,0,0,0,0,0,
448959657.55,0,0,0,0,454.66,0,0,0,0,0,
448959655.53,0.47,0,0.83,0.13,454.66,0,0,0,0,0,
448959653.52,0.34,0,0.38,0.1,454.53,0,0,0,0,0,
448959651.50,1.88,0.02,2.69,0.64,349.73,0,0,0,0,0,
448959649.49,0,0,0,0,454.53,0,0,0,0,0,
448959647.47,0.03,0,0,0.06,454.53,0,0,0,0,0,
448959645.46,0,0,0,0,454.53,0,0,0,0,0,
448959643.44,1.66,0.02,2.02,0.35,454.66,0,0,0,0,0,
448959641.42,1.08,0.01,0.86,0.03,454.53,0,0,0,0,0,
448959639.41,0.74,0.01,1.12,0.19,454.53,0,0,0,0,0,
448959637.39,2.62,0.02,2.88,0.72,454.53,0,0,0,0,0,
448959635.38,0,0,0,0,446.34,0,0,0,0,0,
448959633.36,0,0,0.06,0,361.38,0,0,0,0,0,
448959631.35,0,0,0,0,454.53,0,0,0,0,0,
448959629.33,0,0,0,0.03,454.53,0,0,0,0,0,
448959627.31,2.34,0.01,1.41,0.32,454.53,0,0,0,0,0,
448959625.30,0,0,0,0,454.53,0,0,0,0,0,
448959623.28,1.15,0.01,0.35,0.03,454.66,0,0,0,0,0,
448959621.27,0,0,0,0,454.78,0,0,0,0,0,
448959619.25,0.64,0.01,0.83,0.29,454.66,0,0,0,0,0,
448959617.24,0.06,0,0,0.03,349.73,0,0,0,0,0,
448959615.22,1.76,0.01,2.4,0.35,454.53,0,0,0,0,0,
448959613.21,0,0,0,0,454.53,0,0,0,0,0,
448959611.20,8.35,0.08,6.56,0.77,454.53,0,0,0,0,0,
448959609.18,0.38,0,0,0.1,454.53,0,0,0,0,0,
448959607.14,34.43,0.24,34.14,5.06,454.53,0,0,0,0,0,
448959605.12,0.06,0,0.19,0.06,454.53,0,0,0,0,0,
448959603.11,0,0,0,0,454.66,0,0,0,0,0,
448959601.09,3.13,0.03,2.18,0.29,349.5,0,0,0,0,0,
448959599.07,0,0,0,0,454.53,0,0,0,0,0,
448959597.06,0,0,0,0,454.53,0,0,0,0,0,
448959595.04,0,0,0,0,454.53,0,0,0,0,0,
448959593.03,0,0,0,0,454.66,0,0,0,0,0,
448959591.01,3.46,0.04,0.74,0.26,454.53,0,0,0,0,0,
448959588.97,0,0,0,0,454.53,0,0,0,0,0,
448959586.96,0,0,0,0,454.53,0,0,0,0,0,
448959584.94,0,0,0,0,356.77,0,0,0,0,0,
448959582.93,0.1,0,0.03,0.03,450.94,0,0,0,0,0,
448959580.91,0,0,0,0,454.53,0,0,0,0,0,
448959578.89,1.38,0.01,1.63,0.26,454.53,0,0,0,0,0,
448959576.88,0.03,0,0,0,454.53,0,0,0,0,0,
448959574.86,0,0,0,0,454.53,0,0,0,0,0,
448959572.85,0,0,0.03,0,454.66,0,0,0,0,0,
448959570.83,5.82,0.05,7.9,1.31,454.66,0,0,0,0,0,
448959568.82,0,0,0.03,0,454.66,0,0,0,0,0,
448959566.80,0.86,0,1.41,0.06,349.73,0,0,0,0,0,
448959564.78,0,0,0,0,454.78,0,0,0,0,0,
448959562.77,0,0,0,0,454.53,0,0,0,0,0,
448959560.75,51.55,0.39,48.7,8.93,454.53,0,0,0,0,0,
448959558.73,138.31,1.42,131.62,29.44,454.53,0,0,0,0,0,
448959556.71,4.66,0.05,3.58,0.61,454.53,0,0,0,0,0,
448959554.69,56.34,0.63,49.63,12.99,454.53,0,0,0,0,0,
448959552.66,132.61,1.58,125.57,34.24,454.66,0,0,0,0,0,
448959550.64,2.11,0.02,3.55,0.8,349.6,0,0,0,0,0,
448959548.63,0.06,0.01,0,0,454.53,0,0,0,0,0,
448959546.61,15.33,0.15,12.9,1.73,454.66,0,0,0,0,0,
448959544.59,0,0,0,0,454.66,0,0,0,0,0,
448959542.57,0,0,0,0,454.66,0,0,0,0,0,
448959540.56,0.22,0.01,0.06,0.13,454.66,0,0,0,0,0,
448959538.54,3.9,0.06,3.36,0.83,454.66,0,0,0,0,0,
448959536.53,0,0,0,0,454.71,0,0,0,0,0,
448959534.51,0,0,0,0,349.73,0,0,0,0,0,
448959532.50,0,0,0,0,454.66,0,0,0,0,0,
448959530.48,0.13,0,0,0,454.78,0,0,0,0,0,
448959528.46,0,0,0,0,454.66,0,0,0,0,0,
448959526.45,0,0,0,0,454.66,0,0,0,0,0,
448959524.43,0,0,0,0,454.78,0,0,0,0,0,
448959522.41,1.76,0.03,0.86,0.13,454.78,0,0,0,0,0,
448959520.40,0,0,0,0,454.66,0,0,0,0,0,
448959518.38,0,0,0,0,394.11,0,0,0,0,0,
448959516.37,0.03,0,0.1,0.13,413.73,0,0,0,0,0,
448959514.35,0,0,0,0,454.78,0,0,0,0,0,
448959512.33,0,0,0,0,454.66,0,0,0,0,0,
448959510.32,4.03,0.03,5.09,0.96,454.66,0,0,0,0,0,
448959508.30,0,0,0,0,454.66,0,0,0,0,0,
448959506.29,0.1,0.01,0.42,0.06,454.64,0,0,0,0,0,
448959504.27,0,0,0,0,454.66,0,0,0,0,0,
448959502.26,0,0,0.03,0.03,454.53,0,0,0,0,0,
448959500.24,0.06,0,0.03,0,349.73,0,0,0,0,0,
448959498.22,1.98,0.03,3.87,0.86,454.53,0,0,0,0,0,
448959496.21,0.03,0,0.03,0,454.53,0,0,0,0,0,
448959494.19,0.16,0.01,0.13,0.1,454.66,0,0,0,0,0,
448959492.18,0,0,0,0,454.53,0,0,0,0,0,
448959490.16,0.99,0.01,0.67,0.16,454.53,0,0,0,0,0,
448959488.14,0,0,0,0,454.53,0,0,0,0,0,
448959486.13,8.42,0.08,6.46,1.41,454.63,0,0,0,0,0,
448959484.11,0.51,0,1.02,0.16,349.6,0,0,0,0,0,
448959482.10,1.54,0.03,1.41,0.61,454.53,0,0,0,0,0,
448959480.08,0.06,0,0,0,454.53,0,0,0,0,0,
448959478.07,0.42,0.03,0.74,0.42,454.53,0,0,0,0,0,
448959476.05,69.47,1.14,88.77,24.99,454.53,0,0,0,0,0,
448959473.90,126.14,2.81,129.92,56.26,454.63,0,0,0,0,0,
448959471.88,0,0,0,0,454.53,0,0,0,0,0,
448959469.86,0,0,0,0,454.66,0,0,0,0,0,
448959467.85,0,0,0,0.06,349.6,0,0,0,0,0,
448959465.83,0,0,0,0,454.53,0,0,0,0,0,
448959463.81,0,0,0,0,454.57,0,0,0,0,0,
448959461.80,0,0,0,0,454.53,0,0,0,0,0,
448959459.78,0,0,0,0,454.53,0,0,0,0,0,
448959457.77,0,0,0,0,454.53,0,0,0,0,0,
448959455.75,0,0,0,0,454.64,0,0,0,0,0,
448959453.73,0.03,0,0,0.06,454.53,0,0,0,0,0,
448959451.72,1.73,0.03,2.02,0.64,407.17,0,0,0,0,0,
448959449.70,0,0.01,0.1,0.26,400.29,0,0,0,0,0,
448959447.69,0,0,0,0,454.53,0,0,0,0,0,
448959445.67,0,0,0,0,454.53,0,0,0,0,0,
448959443.65,0,0,0,0,454.53,0,0,0,0,0,
448959441.64,0,0,0,0,454.53,0,0,0,0,0,
